name,category,fame_tier,pageviews_monthly_avg,model,model_id,param_class,knowledge_cutoff,confidence,recognition_score,result_count,recognized,matched_person
Eric Szmanda,actor,high,6146,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,90,90,1,True,True
Eric Szmanda,actor,high,6146,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Eric Szmanda,actor,high,6146,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,0,0,0,False,True
Eric Szmanda,actor,high,6146,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,99,99,1,True,True
Eric Szmanda,actor,high,6146,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,95,95,1,True,True
Eric Szmanda,actor,high,6146,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,95,95,1,True,True
Eric Szmanda,actor,high,6146,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,90,90,1,True,True
Eric Szmanda,actor,high,6146,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,100,100,1,True,True
Eric Szmanda,actor,high,6146,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,90,90,1,True,True
Eric Szmanda,actor,high,6146,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
Eric Szmanda,actor,high,6146,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Erik Zabel,athlete,high,2013,GPT-5.5,openai/gpt-5.5,frontier,2025-12,99,99,1,True,True
Erik Zabel,athlete,high,2013,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,95,95,1,True,True
Erik Zabel,athlete,high,2013,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,90,90,1,True,True
Erik Zabel,athlete,high,2013,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Erik Zabel,athlete,high,2013,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,95,95,1,True,True
Erik Zabel,athlete,high,2013,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,99,99,1,True,True
Erik Zabel,athlete,high,2013,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,100,100,1,True,True
Erik Zabel,athlete,high,2013,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,95,95,1,True,True
Erik Zabel,athlete,high,2013,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,0,0,0,False,True
Erik Zabel,athlete,high,2013,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,100,100,1,True,True
Erik Zabel,athlete,high,2013,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,95,95,1,True,True
Erik Zabel,athlete,high,2013,Qwen3 8B,qwen/qwen3-8b,small,2025-04,70,70,1,True,True
Erik Zabel,athlete,high,2013,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,90,90,1,True,True
Ernest Bai Koroma,politician,high,2647,GPT-5.5,openai/gpt-5.5,frontier,2025-12,98,98,1,True,True
Ernest Bai Koroma,politician,high,2647,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,95,95,1,True,True
Ernest Bai Koroma,politician,high,2647,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,90,90,1,True,True
Ernest Bai Koroma,politician,high,2647,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Ernest Bai Koroma,politician,high,2647,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,95,95,1,True,True
Ernest Bai Koroma,politician,high,2647,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,99,99,1,True,True
Ernest Bai Koroma,politician,high,2647,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,100,100,1,True,True
Ernest Bai Koroma,politician,high,2647,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,100,100,1,True,True
Ernest Bai Koroma,politician,high,2647,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,100,100,1,True,True
Ernest Bai Koroma,politician,high,2647,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,100,100,1,True,True
Ernest Bai Koroma,politician,high,2647,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,90,90,1,True,True
Ernest Bai Koroma,politician,high,2647,Qwen3 8B,qwen/qwen3-8b,small,2025-04,70,70,1,True,True
Ernest Bai Koroma,politician,high,2647,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,1,False,True
Ernest Julius Wilczynski,scientist,low,147,GPT-5.5,openai/gpt-5.5,frontier,2025-12,93,93,1,True,True
Ernest Julius Wilczynski,scientist,low,147,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,90,90,1,True,True
Ernest Julius Wilczynski,scientist,low,147,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,80,80,1,True,True
Ernest Julius Wilczynski,scientist,low,147,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,95,95,1,True,True
Ernest Julius Wilczynski,scientist,low,147,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,85,85,1,True,True
Ernest Julius Wilczynski,scientist,low,147,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,86,86,1,True,True
Ernest Julius Wilczynski,scientist,low,147,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,95,95,1,True,True
Ernest Julius Wilczynski,scientist,low,147,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,90,90,1,True,True
Ernest Julius Wilczynski,scientist,low,147,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,0,0,1,False,True
Ernest Julius Wilczynski,scientist,low,147,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,0,0,0,False,True
Ernest Julius Wilczynski,scientist,low,147,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,50,50,1,True,True
Ernest Julius Wilczynski,scientist,low,147,Qwen3 8B,qwen/qwen3-8b,small,2025-04,70,70,1,True,True
Ernest Julius Wilczynski,scientist,low,147,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,90,90,1,True,True
"Ernst I, Prince of Hohenlohe-Langenburg",politician,nameuniq,2214,GPT-5.5,openai/gpt-5.5,frontier,2025-12,95,95,1,True,True
"Ernst I, Prince of Hohenlohe-Langenburg",politician,nameuniq,2214,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,72,72,1,True,True
"Ernst I, Prince of Hohenlohe-Langenburg",politician,nameuniq,2214,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,80,80,1,True,True
"Ernst I, Prince of Hohenlohe-Langenburg",politician,nameuniq,2214,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,0,0,0,False,True
"Ernst I, Prince of Hohenlohe-Langenburg",politician,nameuniq,2214,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,0,0,0,False,True
"Ernst I, Prince of Hohenlohe-Langenburg",politician,nameuniq,2214,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,0,0,0,False,True
"Ernst I, Prince of Hohenlohe-Langenburg",politician,nameuniq,2214,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,95,95,1,True,True
"Ernst I, Prince of Hohenlohe-Langenburg",politician,nameuniq,2214,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,90,90,1,True,True
"Ernst I, Prince of Hohenlohe-Langenburg",politician,nameuniq,2214,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,0,0,0,False,True
"Ernst I, Prince of Hohenlohe-Langenburg",politician,nameuniq,2214,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,100,100,1,True,True
"Ernst I, Prince of Hohenlohe-Langenburg",politician,nameuniq,2214,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,80,80,1,True,True
"Ernst I, Prince of Hohenlohe-Langenburg",politician,nameuniq,2214,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
"Ernst I, Prince of Hohenlohe-Langenburg",politician,nameuniq,2214,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Erwin Blask,athlete,low,154,GPT-5.5,openai/gpt-5.5,frontier,2025-12,95,95,1,True,True
Erwin Blask,athlete,low,154,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,60,60,1,True,True
Erwin Blask,athlete,low,154,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,70,70,1,True,True
Erwin Blask,athlete,low,154,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Erwin Blask,athlete,low,154,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,0,0,0,False,True
Erwin Blask,athlete,low,154,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,94,94,1,True,True
Erwin Blask,athlete,low,154,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,95,95,1,True,True
Erwin Blask,athlete,low,154,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,90,90,1,True,True
Erwin Blask,athlete,low,154,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,0,0,1,False,True
Erwin Blask,athlete,low,154,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,0,0,0,False,True
Erwin Blask,athlete,low,154,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,0,0,0,False,True
Erwin Blask,athlete,low,154,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
Erwin Blask,athlete,low,154,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Fanny Stevenson,novelist,pdpublic,1725,GPT-5.5,openai/gpt-5.5,frontier,2025-12,0,0,0,False,True
Fanny Stevenson,novelist,pdpublic,1725,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,0,0,0,False,True
Fanny Stevenson,novelist,pdpublic,1725,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,0,0,0,False,True
Fanny Stevenson,novelist,pdpublic,1725,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,0,0,0,False,True
Fanny Stevenson,novelist,pdpublic,1725,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,0,0,0,False,True
Fanny Stevenson,novelist,pdpublic,1725,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,0,0,0,False,True
Fanny Stevenson,novelist,pdpublic,1725,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,0,0,0,False,True
Fanny Stevenson,novelist,pdpublic,1725,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,0,0,0,False,True
Fanny Stevenson,novelist,pdpublic,1725,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,0,0,0,False,True
Fanny Stevenson,novelist,pdpublic,1725,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,0,0,0,False,True
Fanny Stevenson,novelist,pdpublic,1725,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,0,0,0,False,True
Fanny Stevenson,novelist,pdpublic,1725,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
Fanny Stevenson,novelist,pdpublic,1725,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,90,90,1,True,True
Fatima Gallaire,novelist,low,104,GPT-5.5,openai/gpt-5.5,frontier,2025-12,0,0,0,False,True
Fatima Gallaire,novelist,low,104,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,75,75,1,True,True
Fatima Gallaire,novelist,low,104,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,80,80,1,True,True
Fatima Gallaire,novelist,low,104,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Fatima Gallaire,novelist,low,104,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,75,75,1,True,True
Fatima Gallaire,novelist,low,104,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,0,0,0,False,True
Fatima Gallaire,novelist,low,104,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,95,95,1,True,True
Fatima Gallaire,novelist,low,104,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,95,95,1,True,True
Fatima Gallaire,novelist,low,104,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,0,0,0,False,True
Fatima Gallaire,novelist,low,104,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,0,0,0,False,True
Fatima Gallaire,novelist,low,104,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,0,0,0,False,True
Fatima Gallaire,novelist,low,104,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
Fatima Gallaire,novelist,low,104,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Fawzi Salloukh,politician,low,181,GPT-5.5,openai/gpt-5.5,frontier,2025-12,96,96,1,True,True
Fawzi Salloukh,politician,low,181,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,35,35,1,True,True
Fawzi Salloukh,politician,low,181,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,0,0,0,False,True
Fawzi Salloukh,politician,low,181,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Fawzi Salloukh,politician,low,181,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,0,0,0,False,True
Fawzi Salloukh,politician,low,181,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,93,93,1,True,True
Fawzi Salloukh,politician,low,181,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,85,85,1,True,True
Fawzi Salloukh,politician,low,181,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,95,95,1,True,True
Fawzi Salloukh,politician,low,181,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,0,0,0,False,True
Fawzi Salloukh,politician,low,181,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,0,0,0,False,True
Fawzi Salloukh,politician,low,181,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,70,70,1,True,True
Fawzi Salloukh,politician,low,181,Qwen3 8B,qwen/qwen3-8b,small,2025-04,50,50,1,True,True
Fawzi Salloukh,politician,low,181,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,1,False,True
Felix von Hartmann,politician,low,188,GPT-5.5,openai/gpt-5.5,frontier,2025-12,95,95,1,True,True
Felix von Hartmann,politician,low,188,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,55,55,1,True,True
Felix von Hartmann,politician,low,188,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,0,0,0,False,True
Felix von Hartmann,politician,low,188,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,0,0,0,False,True
Felix von Hartmann,politician,low,188,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,0,0,0,False,True
Felix von Hartmann,politician,low,188,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,0,0,0,False,True
Felix von Hartmann,politician,low,188,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,0,0,0,False,True
Felix von Hartmann,politician,low,188,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,90,90,1,True,True
Felix von Hartmann,politician,low,188,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,0,0,0,False,True
Felix von Hartmann,politician,low,188,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,0,0,0,False,True
Felix von Hartmann,politician,low,188,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,0,0,0,False,True
Felix von Hartmann,politician,low,188,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
Felix von Hartmann,politician,low,188,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Fiona Pitt-Kethley,novelist,low,235,GPT-5.5,openai/gpt-5.5,frontier,2025-12,95,95,1,True,True
Fiona Pitt-Kethley,novelist,low,235,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,85,85,1,True,True
Fiona Pitt-Kethley,novelist,low,235,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,80,80,1,True,True
Fiona Pitt-Kethley,novelist,low,235,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Fiona Pitt-Kethley,novelist,low,235,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,85,85,1,True,True
Fiona Pitt-Kethley,novelist,low,235,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,95,95,1,True,True
Fiona Pitt-Kethley,novelist,low,235,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,95,95,1,True,True
Fiona Pitt-Kethley,novelist,low,235,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,90,90,1,True,True
Fiona Pitt-Kethley,novelist,low,235,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,0,0,0,False,True
Fiona Pitt-Kethley,novelist,low,235,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,100,100,1,True,True
Fiona Pitt-Kethley,novelist,low,235,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,80,80,1,True,True
Fiona Pitt-Kethley,novelist,low,235,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
Fiona Pitt-Kethley,novelist,low,235,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Fleury Di Nallo,athlete,nameuniq,1080,GPT-5.5,openai/gpt-5.5,frontier,2025-12,98,98,1,True,True
Fleury Di Nallo,athlete,nameuniq,1080,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,80,80,1,True,True
Fleury Di Nallo,athlete,nameuniq,1080,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,0,0,0,False,True
Fleury Di Nallo,athlete,nameuniq,1080,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Fleury Di Nallo,athlete,nameuniq,1080,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,0,0,0,False,True
Fleury Di Nallo,athlete,nameuniq,1080,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,92,92,1,True,True
Fleury Di Nallo,athlete,nameuniq,1080,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,0,0,0,False,True
Fleury Di Nallo,athlete,nameuniq,1080,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,90,90,1,True,True
Fleury Di Nallo,athlete,nameuniq,1080,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,80,80,1,True,True
Fleury Di Nallo,athlete,nameuniq,1080,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,0,0,0,False,True
Fleury Di Nallo,athlete,nameuniq,1080,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,80,80,1,True,True
Fleury Di Nallo,athlete,nameuniq,1080,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
Fleury Di Nallo,athlete,nameuniq,1080,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,1,False,True
Florence Dixie,novelist,pdpublic,1062,GPT-5.5,openai/gpt-5.5,frontier,2025-12,98,98,1,True,True
Florence Dixie,novelist,pdpublic,1062,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,90,90,1,True,True
Florence Dixie,novelist,pdpublic,1062,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,80,80,1,True,True
Florence Dixie,novelist,pdpublic,1062,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Florence Dixie,novelist,pdpublic,1062,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,85,85,1,True,True
Florence Dixie,novelist,pdpublic,1062,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,98,98,1,True,True
Florence Dixie,novelist,pdpublic,1062,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,95,95,1,True,True
Florence Dixie,novelist,pdpublic,1062,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,90,90,1,True,True
Florence Dixie,novelist,pdpublic,1062,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,90,90,1,True,True
Florence Dixie,novelist,pdpublic,1062,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,100,100,1,True,True
Florence Dixie,novelist,pdpublic,1062,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,80,84,2,True,True
Florence Dixie,novelist,pdpublic,1062,Qwen3 8B,qwen/qwen3-8b,small,2025-04,70,70,1,True,True
Florence Dixie,novelist,pdpublic,1062,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Frances Marion,novelist,high,2434,GPT-5.5,openai/gpt-5.5,frontier,2025-12,97,97,1,True,True
Frances Marion,novelist,high,2434,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,90,90,1,True,True
Frances Marion,novelist,high,2434,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,85,85,1,True,True
Frances Marion,novelist,high,2434,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Frances Marion,novelist,high,2434,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,95,95,1,True,True
Frances Marion,novelist,high,2434,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,98,98,1,True,True
Frances Marion,novelist,high,2434,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,100,100,1,True,True
Frances Marion,novelist,high,2434,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,95,95,1,True,True
Frances Marion,novelist,high,2434,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,0,0,0,False,True
Frances Marion,novelist,high,2434,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,100,100,1,True,True
Frances Marion,novelist,high,2434,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,90,90,1,True,True
Frances Marion,novelist,high,2434,Qwen3 8B,qwen/qwen3-8b,small,2025-04,95,95,1,True,True
Frances Marion,novelist,high,2434,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Frank Baumgartl,athlete,low,123,GPT-5.5,openai/gpt-5.5,frontier,2025-12,93,93,1,True,True
Frank Baumgartl,athlete,low,123,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,0,0,0,False,True
Frank Baumgartl,athlete,low,123,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,0,0,0,False,True
Frank Baumgartl,athlete,low,123,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,95,95,1,True,True
Frank Baumgartl,athlete,low,123,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,0,0,0,False,True
Frank Baumgartl,athlete,low,123,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,92,92,1,True,True
Frank Baumgartl,athlete,low,123,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,0,0,0,False,True
Frank Baumgartl,athlete,low,123,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,90,90,1,True,True
Frank Baumgartl,athlete,low,123,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,0,0,0,False,True
Frank Baumgartl,athlete,low,123,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,0,0,0,False,True
Frank Baumgartl,athlete,low,123,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,0,0,0,False,True
